Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,Field 19,Value 19,Units 19,Field 20,Value 20,Units 20,Field 21,Value 21,Units 21,Field 22,Value 22,Units 22,Field 23,Value 23,Units 23,Field 24,Value 24,Units 24,Field 25,Value 25,Units 25,Field 26,Value 26,Units 26,Field 27,Value 27,Units 27,Field 28,Value 28,Units 28,Field 29,Value 29,Units 29,Field 30,Value 30,Units 30,Field 31,Value 31,Units 31,Field 32,Value 32,Units 32,
Definition,0,file_id,type,1,,time_created,1,,manufacturer,1,,product,1,,product_name,14,,
Data,0,file_id,type,"4",,time_created,"1059019954",,manufacturer,"23",,product,"42",,product_name,"Suunto 9 Peak",,
Definition,0,developer_data_id,developer_data_index,1,,application_id,16,,,,,,,,,,,
Data,2,record,timestamp,"1059018581",s,distance,"1978.0",m,altitude,"191.0",m,cadence,"0",rpm,speed,"0.94",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"191.0",m,enhanced_speed,"0.94",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018582",s,distance,"1978.0",m,heart_rate,"131",bpm,altitude,"191.0",m,cadence,"25",rpm,speed,"0.94",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"191.0",m,enhanced_speed,"0.94",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1059018583",s,distance,"1978.0",m,altitude,"190.79999999999995",m,cadence,"46",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"190.79999999999995",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018584",s,distance,"1978.0",m,heart_rate,"131",bpm,altitude,"190.60000000000002",m,cadence,"74",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"190.60000000000002",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018585",s,distance,"1978.0",m,heart_rate,"131",bpm,altitude,"190.60000000000002",m,cadence,"73",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"190.60000000000002",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018586",s,distance,"1978.0",m,heart_rate,"131",bpm,altitude,"190.39999999999998",m,cadence,"73",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"190.39999999999998",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018587",s,distance,"1978.0",m,heart_rate,"131",bpm,altitude,"190.60000000000002",m,cadence,"73",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"190.60000000000002",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018588",s,distance,"1978.0",m,heart_rate,"131",bpm,altitude,"190.79999999999995",m,cadence,"73",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.04",m/s,enhanced_altitude,"190.79999999999995",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018589",s,distance,"1978.0",m,heart_rate,"132",bpm,altitude,"190.79999999999995",m,cadence,"73",rpm,speed,"0.48",m/s,temperature,"31",C,vertical_speed,"-0.04",m/s,enhanced_altitude,"190.79999999999995",m,enhanced_speed,"0.48",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018590",s,distance,"1978.0",m,heart_rate,"132",bpm,altitude,"190.79999999999995",m,cadence,"64",rpm,speed,"0.48",m/s,temperature,"31",C,vertical_speed,"-0.04",m/s,enhanced_altitude,"190.79999999999995",m,enhanced_speed,"0.48",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018591",s,distance,"1978.0",m,heart_rate,"134",bpm,altitude,"190.79999999999995",m,cadence,"61",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.04",m/s,enhanced_altitude,"190.79999999999995",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018592",s,distance,"1978.0",m,heart_rate,"135",bpm,altitude,"190.79999999999995",m,cadence,"61",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.04",m/s,enhanced_altitude,"190.79999999999995",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018593",s,distance,"1978.0",m,heart_rate,"134",bpm,altitude,"190.79999999999995",m,cadence,"58",rpm,speed,"0.4",m/s,temperature,"31",C,vertical_speed,"-0.04",m/s,enhanced_altitude,"190.79999999999995",m,enhanced_speed,"0.4",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018594",s,distance,"1978.0",m,heart_rate,"135",bpm,altitude,"190.79999999999995",m,cadence,"58",rpm,speed,"0.4",m/s,temperature,"31",C,vertical_speed,"-0.04",m/s,enhanced_altitude,"190.79999999999995",m,enhanced_speed,"0.4",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018595",s,distance,"1978.0",m,heart_rate,"135",bpm,altitude,"190.79999999999995",m,cadence,"58",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"190.79999999999995",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018596",s,distance,"1978.0",m,heart_rate,"135",bpm,altitude,"191.0",m,cadence,"50",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"191.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018597",s,distance,"1978.0",m,heart_rate,"135",bpm,altitude,"191.0",m,cadence,"45",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"191.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018598",s,distance,"1978.0",m,heart_rate,"135",bpm,altitude,"191.0",m,cadence,"45",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"191.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018599",s,distance,"1978.0",m,heart_rate,"135",bpm,altitude,"191.0",m,cadence,"45",rpm,speed,"0.38",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"191.0",m,enhanced_speed,"0.38",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018602",s,distance,"1978.0",m,heart_rate,"136",bpm,altitude,"191.0",m,cadence,"45",rpm,speed,"0.38",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"191.0",m,enhanced_speed,"0.38",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018603",s,distance,"1978.0",m,heart_rate,"136",bpm,altitude,"190.39999999999998",m,cadence,"78",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"0.0",m/s,enhanced_altitude,"190.39999999999998",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018604",s,distance,"1978.0",m,heart_rate,"136",bpm,altitude,"190.39999999999998",m,cadence,"65",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"0.0",m/s,enhanced_altitude,"190.39999999999998",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018605",s,distance,"1978.0",m,heart_rate,"136",bpm,altitude,"190.39999999999998",m,cadence,"61",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"0.0",m/s,enhanced_altitude,"190.39999999999998",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018606",s,distance,"1978.0",m,heart_rate,"135",bpm,altitude,"190.20000000000005",m,cadence,"54",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"0.0",m/s,enhanced_altitude,"190.20000000000005",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018607",s,distance,"1978.0",m,heart_rate,"134",bpm,altitude,"190.20000000000005",m,cadence,"54",rpm,speed,"0.52",m/s,temperature,"31",C,vertical_speed,"0.0",m/s,enhanced_altitude,"190.20000000000005",m,enhanced_speed,"0.52",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018608",s,distance,"1978.0",m,heart_rate,"135",bpm,altitude,"190.20000000000005",m,cadence,"54",rpm,speed,"0.52",m/s,temperature,"31",C,vertical_speed,"0.0",m/s,enhanced_altitude,"190.20000000000005",m,enhanced_speed,"0.52",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018609",s,distance,"1978.0",m,heart_rate,"133",bpm,altitude,"190.20000000000005",m,cadence,"54",rpm,speed,"0.46",m/s,temperature,"31",C,vertical_speed,"0.0",m/s,enhanced_altitude,"190.20000000000005",m,enhanced_speed,"0.46",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018610",s,distance,"1978.0",m,heart_rate,"134",bpm,altitude,"190.20000000000005",m,cadence,"66",rpm,speed,"0.46",m/s,temperature,"31",C,vertical_speed,"0.0",m/s,enhanced_altitude,"190.20000000000005",m,enhanced_speed,"0.46",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018611",s,distance,"1978.0",m,heart_rate,"135",bpm,altitude,"190.0",m,cadence,"66",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"0.0",m/s,enhanced_altitude,"190.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018612",s,distance,"1978.0",m,heart_rate,"134",bpm,altitude,"190.0",m,cadence,"66",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"0.0",m/s,enhanced_altitude,"190.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018613",s,distance,"1978.0",m,heart_rate,"133",bpm,altitude,"190.20000000000005",m,cadence,"55",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"0.0",m/s,enhanced_altitude,"190.20000000000005",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018614",s,distance,"1978.0",m,heart_rate,"132",bpm,altitude,"190.20000000000005",m,cadence,"63",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"0.0",m/s,enhanced_altitude,"190.20000000000005",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018615",s,distance,"1978.0",m,heart_rate,"132",bpm,altitude,"190.20000000000005",m,cadence,"67",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"190.20000000000005",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018616",s,distance,"1978.0",m,heart_rate,"132",bpm,altitude,"190.20000000000005",m,cadence,"66",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"190.20000000000005",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018617",s,distance,"1978.0",m,heart_rate,"132",bpm,altitude,"190.20000000000005",m,cadence,"63",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"190.20000000000005",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018618",s,distance,"1978.0",m,heart_rate,"131",bpm,altitude,"190.20000000000005",m,cadence,"63",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"190.20000000000005",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018619",s,distance,"1978.0",m,heart_rate,"132",bpm,altitude,"190.0",m,cadence,"64",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"190.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018620",s,distance,"1978.0",m,heart_rate,"131",bpm,altitude,"190.0",m,cadence,"64",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"190.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018621",s,distance,"1978.0",m,heart_rate,"132",bpm,altitude,"190.0",m,cadence,"64",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"190.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018622",s,distance,"1978.0",m,heart_rate,"133",bpm,altitude,"190.0",m,cadence,"65",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"190.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018623",s,distance,"1978.0",m,heart_rate,"135",bpm,altitude,"190.0",m,cadence,"65",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"190.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018624",s,distance,"1978.0",m,heart_rate,"136",bpm,altitude,"190.0",m,cadence,"65",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"190.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018625",s,distance,"1978.0",m,heart_rate,"134",bpm,altitude,"190.0",m,cadence,"65",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"190.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018626",s,distance,"1978.0",m,heart_rate,"134",bpm,altitude,"190.0",m,cadence,"65",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"190.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018627",s,distance,"1978.0",m,heart_rate,"131",bpm,altitude,"189.79999999999995",m,cadence,"65",rpm,speed,"0.46",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"189.79999999999995",m,enhanced_speed,"0.46",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018628",s,distance,"1978.0",m,heart_rate,"131",bpm,altitude,"190.0",m,cadence,"65",rpm,speed,"0.46",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"190.0",m,enhanced_speed,"0.46",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018629",s,distance,"1978.0",m,heart_rate,"130",bpm,altitude,"190.0",m,cadence,"65",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"190.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018630",s,distance,"1978.0",m,heart_rate,"130",bpm,altitude,"190.0",m,cadence,"65",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"190.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018631",s,distance,"1978.0",m,heart_rate,"129",bpm,altitude,"189.79999999999995",m,cadence,"64",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"189.79999999999995",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018632",s,distance,"1978.0",m,heart_rate,"130",bpm,altitude,"189.79999999999995",m,cadence,"64",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"189.79999999999995",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018633",s,distance,"1978.0",m,heart_rate,"128",bpm,altitude,"189.79999999999995",m,cadence,"64",rpm,speed,"0.52",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"189.79999999999995",m,enhanced_speed,"0.52",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018634",s,distance,"1978.0",m,heart_rate,"129",bpm,altitude,"189.79999999999995",m,cadence,"61",rpm,speed,"0.52",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"189.79999999999995",m,enhanced_speed,"0.52",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018635",s,distance,"1978.0",m,heart_rate,"127",bpm,altitude,"189.79999999999995",m,cadence,"61",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"189.79999999999995",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018636",s,distance,"1978.0",m,heart_rate,"126",bpm,altitude,"189.39999999999998",m,cadence,"61",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"189.39999999999998",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018637",s,distance,"1978.0",m,heart_rate,"126",bpm,altitude,"189.39999999999998",m,cadence,"61",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"0.0",m/s,enhanced_altitude,"189.39999999999998",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018638",s,distance,"1978.0",m,heart_rate,"128",bpm,altitude,"189.39999999999998",m,cadence,"61",rpm,speed,"0.0",m/s,temperature,"31",C,vertical_speed,"0.0",m/s,enhanced_altitude,"189.39999999999998",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018639",s,distance,"1978.0",m,heart_rate,"127",bpm,altitude,"189.60000000000002",m,cadence,"61",rpm,speed,"1.42",m/s,temperature,"31",C,vertical_speed,"0.0",m/s,enhanced_altitude,"189.60000000000002",m,enhanced_speed,"1.42",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018640",s,distance,"1978.0",m,heart_rate,"127",bpm,altitude,"189.79999999999995",m,cadence,"61",rpm,speed,"1.42",m/s,temperature,"31",C,vertical_speed,"0.0",m/s,enhanced_altitude,"189.79999999999995",m,enhanced_speed,"1.42",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018641",s,distance,"1978.0",m,heart_rate,"128",bpm,altitude,"189.79999999999995",m,cadence,"61",rpm,speed,"0.72",m/s,temperature,"31",C,vertical_speed,"0.0",m/s,enhanced_altitude,"189.79999999999995",m,enhanced_speed,"0.72",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018642",s,distance,"1978.0",m,heart_rate,"126",bpm,altitude,"189.79999999999995",m,cadence,"61",rpm,speed,"0.72",m/s,temperature,"31",C,vertical_speed,"0.0",m/s,enhanced_altitude,"189.79999999999995",m,enhanced_speed,"0.72",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018644",s,distance,"1978.0",m,heart_rate,"125",bpm,altitude,"189.60000000000002",m,cadence,"61",rpm,speed,"0.48",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"189.60000000000002",m,enhanced_speed,"0.48",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018645",s,distance,"1978.0",m,heart_rate,"126",bpm,altitude,"189.39999999999998",m,cadence,"44",rpm,speed,"0.34",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"189.39999999999998",m,enhanced_speed,"0.34",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018646",s,distance,"2002.0",m,heart_rate,"128",bpm,altitude,"189.39999999999998",m,cadence,"44",rpm,speed,"0.34",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"189.39999999999998",m,enhanced_speed,"0.34",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018647",s,distance,"2002.0",m,heart_rate,"127",bpm,altitude,"189.20000000000005",m,cadence,"44",rpm,speed,"0.84",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"189.20000000000005",m,enhanced_speed,"0.84",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018648",s,distance,"2004.0",m,heart_rate,"126",bpm,altitude,"189.20000000000005",m,cadence,"38",rpm,speed,"0.84",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"189.20000000000005",m,enhanced_speed,"0.84",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018649",s,distance,"2004.0",m,heart_rate,"125",bpm,altitude,"189.20000000000005",m,cadence,"37",rpm,speed,"1.28",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"189.20000000000005",m,enhanced_speed,"1.28",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1059018650",s,distance,"2004.0",m,heart_rate,"125",bpm,altitude,"189.20000000000005",m,cadence,"37",rpm,speed,"1.28",m/s,temperature,"31",C,vertical_speed,"-0.02",m/s,enhanced_altitude,"189.20000000000005",m,enhanced_speed,"1.28",m/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
